"Date","Project","Region","Island","Site","Latitude","Longitude","Survey_Method","Depth","Transect_Number","Transect_Distance","Transect_Segment","Transect_Length","Transect_Width","Survey_Area","Genus","Species","Colony_Length","Colony_Width","Size_Class","Disease_Type"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","35","","","Pigmentation_response"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","45","","","Healthy"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","5","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","120","","","Algal_overgrowth"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_compressa","10","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","35","","","Predation"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Healthy"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Healthy"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Discoloration"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","90","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","20","","","Healthy"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Pocillopora","Pocillopora_meandrina","25","","","Healthy"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_damicornis","10","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","50","","","Predation"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","90","","","Predation"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","45","","","Pigmentation_response"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","50","","","Discoloration"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","30","","","Discoloration"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Pavona","Pavona_varians","20","","","Hypermycosis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","35","","","Pigmentation_response"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Predation"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Cyphastrea","Cyphastrea_ocellina","","","","Healthy"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Pigmentation_response"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Trematodiasis"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Discoloration"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Pigmentation_response"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","70","","","Trematodiasis"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Discoloration"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2010-07-15,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","10","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","25","","","Algal_overgrowth"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","25","","","Healthy"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","10","","","Bleaching"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","25","","","Predation"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
NA,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Healthy"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Healthy"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","15","","","Trematodiasis"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Healthy"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Pavona","Pavona_varians","5","","","Hypermycosis"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","10","","","Pigmentation_response"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-02-03,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","25","","","Pigmentation_response"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","100","","","Trematodiasis"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Pocillopora","Pocillopora_eydouxi","","","","Healthy"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-01-12,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2010-01-30,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-08-17,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","15","","","Predation"
2010-07-22,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","40","","","Healthy"
2011-01-14,"Couch","MHI","Hawaii","Honokohau",19.672,156.03,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
